,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106
10,0.0393,0.0208,0.0352,0.018,0.0539,0.0245,0.0864,0.0391,0.0725,0.043,0.01228,0.12486,0.01063,0.11162,0.01444,0.17122,0.02306,0.27434,0.02535,0.23015,0.118,0.0625,0.0903,0.1055,0.0541,0.0798,0.1619,0.0735,0.1177,0.2594,0.1173,0.1883,0.2176,0.129,0.1733,-0.279947,0.01127,1.902504,194.2319,848.075,1660.85718,1.250437370017623,141.76,95.73,0.6388032,-4.2987,9.5916,0.9633,2.0738,0.0113,0.0061,0.0196,0.0278,0.1181,0.1183,0.0699,0.0835,0.00449,0.03363,0.02058,0.05809,0.08768,0.35018,0.0619,0.20722,0.0353,0.0189,0.0271,0.0609,0.0864,0.0737,0.3673,0.3681,0.3677,0.2173,0.2599,0.2386,-0.279197,-0.009695,0.204194,192.21118,878.52215,1644.23306,1.3040462877303949,143.57,102.45,0.51943863,-3.6004,8.7478,0.7409,2.9661,-0.253552,-0.025882,0.609726,539.60266,1751.79712,4390.59312,1.3509861243394248,235.24,255.32,0.43529895,-3.2479,6.7136,0.7856,3.7559,11.88,92.0
11,0.0393,0.0208,0.0352,0.018,0.0539,0.0245,0.0864,0.0391,0.0725,0.043,0.01228,0.12486,0.01063,0.11162,0.01444,0.17122,0.02306,0.27434,0.02535,0.23015,0.118,0.0625,0.0903,0.1055,0.0541,0.0798,0.1619,0.0735,0.1177,0.2594,0.1173,0.1883,0.2176,0.129,0.1733,-0.279947,0.01127,1.902504,194.2319,848.075,1660.85718,1.250437370017623,141.76,95.73,0.6388032,-4.2987,9.5916,0.9633,2.0738,0.0113,0.0061,0.0196,0.0278,0.1181,0.1183,0.0699,0.0835,0.00449,0.03363,0.02058,0.05809,0.08768,0.35018,0.0619,0.20722,0.0353,0.0189,0.0271,0.0609,0.0864,0.0737,0.3673,0.3681,0.3677,0.2173,0.2599,0.2386,-0.279197,-0.009695,0.204194,192.21118,878.52215,1644.23306,1.3040462877303949,143.57,102.45,0.51943863,-3.6004,8.7478,0.7409,2.9661,-0.24913,-0.024384,1.116942,599.65462,1889.67912,4812.0704,1.3709321405530617,253.97,275.2,0.45999442,-3.0857,6.5554,0.7262,3.9521,11.88,94.0
12,0.0356,0.037,0.0561,0.0252,0.0776,0.0416,0.0882,0.0665,0.0909,0.1006,0.01848,0.11564,0.01262,0.18224,0.02079,0.25233,0.03327,0.28655,0.05028,0.29536,0.1014,0.1054,0.1034,0.1599,0.072,0.1159,0.2213,0.1186,0.17,0.2514,0.1897,0.2205,0.2591,0.2868,0.2729,-0.275042,0.014865,1.955265,132.16252,621.11407,1153.50362,1.1677268557060636,110.89,63.04,0.75307743,-3.5819,8.7853,0.7302,3.0712,0.0113,0.0061,0.0196,0.0278,0.1181,0.1183,0.0699,0.0835,0.00449,0.03363,0.02058,0.05809,0.08768,0.35018,0.0619,0.20722,0.0353,0.0189,0.0271,0.0609,0.0864,0.0737,0.3673,0.3681,0.3677,0.2173,0.2599,0.2386,-0.279197,-0.009695,0.204194,192.21118,878.52215,1644.23306,1.3040462877303949,143.57,102.45,0.51943863,-3.6004,8.7478,0.7409,2.9661,-0.253552,-0.025882,0.609726,539.60266,1751.79712,4390.59312,1.3509861243394248,235.24,255.32,0.43529895,-3.2479,6.7136,0.7856,3.7559,11.88,41.0
13,0.0356,0.037,0.0561,0.0252,0.0776,0.0416,0.0882,0.0665,0.0909,0.1006,0.01848,0.11564,0.01262,0.18224,0.02079,0.25233,0.03327,0.28655,0.05028,0.29536,0.1014,0.1054,0.1034,0.1599,0.072,0.1159,0.2213,0.1186,0.17,0.2514,0.1897,0.2205,0.2591,0.2868,0.2729,-0.275042,0.014865,1.955265,132.16252,621.11407,1153.50362,1.1677268557060636,110.89,63.04,0.75307743,-3.5819,8.7853,0.7302,3.0712,0.0113,0.0061,0.0196,0.0278,0.1181,0.1183,0.0699,0.0835,0.00449,0.03363,0.02058,0.05809,0.08768,0.35018,0.0619,0.20722,0.0353,0.0189,0.0271,0.0609,0.0864,0.0737,0.3673,0.3681,0.3677,0.2173,0.2599,0.2386,-0.279197,-0.009695,0.204194,192.21118,878.52215,1644.23306,1.3040462877303949,143.57,102.45,0.51943863,-3.6004,8.7478,0.7409,2.9661,-0.24913,-0.024384,1.116942,599.65462,1889.67912,4812.0704,1.3709321405530617,253.97,275.2,0.45999442,-3.0857,6.5554,0.7262,3.9521,11.88,81.0
14,0.0356,0.037,0.0561,0.0252,0.0776,0.0416,0.0882,0.0665,0.0909,0.1006,0.01848,0.11564,0.01262,0.18224,0.02079,0.25233,0.03327,0.28655,0.05028,0.29536,0.1014,0.1054,0.1034,0.1599,0.072,0.1159,0.2213,0.1186,0.17,0.2514,0.1897,0.2205,0.2591,0.2868,0.2729,-0.275042,0.014865,1.955265,132.16252,621.11407,1153.50362,1.1677268557060636,110.89,63.04,0.75307743,-3.5819,8.7853,0.7302,3.0712,0.0255,0.0224,0.0222,0.0455,0.1336,0.1536,0.1134,0.1648,0.01035,0.05837,0.02101,0.051,0.07092,0.30629,0.0761,0.25985,0.0627,0.0552,0.059,0.0548,0.1121,0.0835,0.3292,0.3784,0.3538,0.2793,0.4061,0.3427,-0.307264,0.049331,0.371581,198.25882,942.97332,1796.67433,1.3193773944127554,74.22,189.83,0.38624649,-3.3365,9.3037,0.5983,3.0797,-0.253552,-0.025882,0.609726,539.60266,1751.79712,4390.59312,1.3509861243394248,235.24,255.32,0.43529895,-3.2479,6.7136,0.7856,3.7559,11.88,47.0
15,0.0356,0.037,0.0561,0.0252,0.0776,0.0416,0.0882,0.0665,0.0909,0.1006,0.01848,0.11564,0.01262,0.18224,0.02079,0.25233,0.03327,0.28655,0.05028,0.29536,0.1014,0.1054,0.1034,0.1599,0.072,0.1159,0.2213,0.1186,0.17,0.2514,0.1897,0.2205,0.2591,0.2868,0.2729,-0.275042,0.014865,1.955265,132.16252,621.11407,1153.50362,1.1677268557060636,110.89,63.04,0.75307743,-3.5819,8.7853,0.7302,3.0712,0.0255,0.0224,0.0222,0.0455,0.1336,0.1536,0.1134,0.1648,0.01035,0.05837,0.02101,0.051,0.07092,0.30629,0.0761,0.25985,0.0627,0.0552,0.059,0.0548,0.1121,0.0835,0.3292,0.3784,0.3538,0.2793,0.4061,0.3427,-0.307264,0.049331,0.371581,198.25882,942.97332,1796.67433,1.3193773944127554,74.22,189.83,0.38624649,-3.3365,9.3037,0.5983,3.0797,-0.24913,-0.024384,1.116942,599.65462,1889.67912,4812.0704,1.3709321405530617,253.97,275.2,0.45999442,-3.0857,6.5554,0.7262,3.9521,11.88,90.0
16,0.0322,0.0407,0.0606,0.0254,0.081,0.04,0.0775,0.0707,0.077,0.1016,0.02502,0.09306,0.01562,0.17482,0.02454,0.23381,0.04342,0.22375,0.06237,0.22235,0.0919,0.1161,0.104,0.1727,0.0725,0.1226,0.2309,0.1139,0.1724,0.221,0.2016,0.2113,0.2196,0.2896,0.2546,-0.284025,0.006449,1.774754,152.581,612.03596,1137.85614,1.1611845364771314,96.09,75.3,0.65758304,-3.1458,9.5678,0.5171,3.264,0.0113,0.0061,0.0196,0.0278,0.1181,0.1183,0.0699,0.0835,0.00449,0.03363,0.02058,0.05809,0.08768,0.35018,0.0619,0.20722,0.0353,0.0189,0.0271,0.0609,0.0864,0.0737,0.3673,0.3681,0.3677,0.2173,0.2599,0.2386,-0.279197,-0.009695,0.204194,192.21118,878.52215,1644.23306,1.3040462877303949,143.57,102.45,0.51943863,-3.6004,8.7478,0.7409,2.9661,-0.253552,-0.025882,0.609726,539.60266,1751.79712,4390.59312,1.3509861243394248,235.24,255.32,0.43529895,-3.2479,6.7136,0.7856,3.7559,11.88,83.0
17,0.0322,0.0407,0.0606,0.0254,0.081,0.04,0.0775,0.0707,0.077,0.1016,0.02502,0.09306,0.01562,0.17482,0.02454,0.23381,0.04342,0.22375,0.06237,0.22235,0.0919,0.1161,0.104,0.1727,0.0725,0.1226,0.2309,0.1139,0.1724,0.221,0.2016,0.2113,0.2196,0.2896,0.2546,-0.284025,0.006449,1.774754,152.581,612.03596,1137.85614,1.1611845364771314,96.09,75.3,0.65758304,-3.1458,9.5678,0.5171,3.264,0.0113,0.0061,0.0196,0.0278,0.1181,0.1183,0.0699,0.0835,0.00449,0.03363,0.02058,0.05809,0.08768,0.35018,0.0619,0.20722,0.0353,0.0189,0.0271,0.0609,0.0864,0.0737,0.3673,0.3681,0.3677,0.2173,0.2599,0.2386,-0.279197,-0.009695,0.204194,192.21118,878.52215,1644.23306,1.3040462877303949,143.57,102.45,0.51943863,-3.6004,8.7478,0.7409,2.9661,-0.24913,-0.024384,1.116942,599.65462,1889.67912,4812.0704,1.3709321405530617,253.97,275.2,0.45999442,-3.0857,6.5554,0.7262,3.9521,11.88,52.0
18,0.0322,0.0407,0.0606,0.0254,0.081,0.04,0.0775,0.0707,0.077,0.1016,0.02502,0.09306,0.01562,0.17482,0.02454,0.23381,0.04342,0.22375,0.06237,0.22235,0.0919,0.1161,0.104,0.1727,0.0725,0.1226,0.2309,0.1139,0.1724,0.221,0.2016,0.2113,0.2196,0.2896,0.2546,-0.284025,0.006449,1.774754,152.581,612.03596,1137.85614,1.1611845364771314,96.09,75.3,0.65758304,-3.1458,9.5678,0.5171,3.264,0.0113,0.0061,0.0196,0.0278,0.1181,0.1183,0.0699,0.0835,0.00449,0.03363,0.02058,0.05809,0.08768,0.35018,0.0619,0.20722,0.0353,0.0189,0.0271,0.0609,0.0864,0.0737,0.3673,0.3681,0.3677,0.2173,0.2599,0.2386,-0.279197,-0.009695,0.204194,192.21118,878.52215,1644.23306,1.3040462877303949,143.57,102.45,0.51943863,-3.6004,8.7478,0.7409,2.9661,-0.253552,-0.025882,0.609726,539.60266,1751.79712,4390.59312,1.3509861243394248,235.24,255.32,0.43529895,-3.2479,6.7136,0.7856,3.7559,11.88,85.0
19,0.031,0.0381,0.0658,0.0252,0.0825,0.04,0.062,0.0603,0.0726,0.1008,0.02244,0.09123,0.01482,0.19365,0.02355,0.24277,0.03554,0.18232,0.0594,0.21367,0.0885,0.1087,0.0986,0.1879,0.0718,0.1298,0.2355,0.1141,0.1748,0.1769,0.1722,0.1745,0.2073,0.2878,0.2476,-0.280459,0.011133,2.023204,148.16192,648.51924,1210.34861,1.180769400901596,116.53,65.07,0.73884862,-4.0283,8.7092,0.9316,2.4141,0.0113,0.0061,0.0196,0.0278,0.1181,0.1183,0.0699,0.0835,0.00449,0.03363,0.02058,0.05809,0.08768,0.35018,0.0619,0.20722,0.0353,0.0189,0.0271,0.0609,0.0864,0.0737,0.3673,0.3681,0.3677,0.2173,0.2599,0.2386,-0.279197,-0.009695,0.204194,192.21118,878.52215,1644.23306,1.3040462877303949,143.57,102.45,0.51943863,-3.6004,8.7478,0.7409,2.9661,-0.253552,-0.025882,0.609726,539.60266,1751.79712,4390.59312,1.3509861243394248,235.24,255.32,0.43529895,-3.2479,6.7136,0.7856,3.7559,11.88,53.0
20,0.031,0.0381,0.0658,0.0252,0.0825,0.04,0.062,0.0603,0.0726,0.1008,0.02244,0.09123,0.01482,0.19365,0.02355,0.24277,0.03554,0.18232,0.0594,0.21367,0.0885,0.1087,0.0986,0.1879,0.0718,0.1298,0.2355,0.1141,0.1748,0.1769,0.1722,0.1745,0.2073,0.2878,0.2476,-0.280459,0.011133,2.023204,148.16192,648.51924,1210.34861,1.180769400901596,116.53,65.07,0.73884862,-4.0283,8.7092,0.9316,2.4141,0.0113,0.0061,0.0196,0.0278,0.1181,0.1183,0.0699,0.0835,0.00449,0.03363,0.02058,0.05809,0.08768,0.35018,0.0619,0.20722,0.0353,0.0189,0.0271,0.0609,0.0864,0.0737,0.3673,0.3681,0.3677,0.2173,0.2599,0.2386,-0.279197,-0.009695,0.204194,192.21118,878.52215,1644.23306,1.3040462877303949,143.57,102.45,0.51943863,-3.6004,8.7478,0.7409,2.9661,-0.253552,-0.025882,0.609726,539.60266,1751.79712,4390.59312,1.3509861243394248,235.24,255.32,0.43529895,-3.2479,6.7136,0.7856,3.7559,11.88,53.0
21,0.031,0.0381,0.0658,0.0252,0.0825,0.04,0.062,0.0603,0.0726,0.1008,0.02244,0.09123,0.01482,0.19365,0.02355,0.24277,0.03554,0.18232,0.0594,0.21367,0.0885,0.1087,0.0986,0.1879,0.0718,0.1298,0.2355,0.1141,0.1748,0.1769,0.1722,0.1745,0.2073,0.2878,0.2476,-0.280459,0.011133,2.023204,148.16192,648.51924,1210.34861,1.180769400901596,116.53,65.07,0.73884862,-4.0283,8.7092,0.9316,2.4141,0.0113,0.0061,0.0196,0.0278,0.1181,0.1183,0.0699,0.0835,0.00449,0.03363,0.02058,0.05809,0.08768,0.35018,0.0619,0.20722,0.0353,0.0189,0.0271,0.0609,0.0864,0.0737,0.3673,0.3681,0.3677,0.2173,0.2599,0.2386,-0.279197,-0.009695,0.204194,192.21118,878.52215,1644.23306,1.3040462877303949,143.57,102.45,0.51943863,-3.6004,8.7478,0.7409,2.9661,-0.24913,-0.024384,1.116942,599.65462,1889.67912,4812.0704,1.3709321405530617,253.97,275.2,0.45999442,-3.0857,6.5554,0.7262,3.9521,11.88,75.0
22,0.0678,0.1192,0.2075,0.1623,0.1751,0.1087,0.1051,0.1206,0.1725,0.1833,0.03366,0.20496,0.04583,0.62704,0.03069,0.52921,0.03405,0.31758,0.05176,0.52129,0.1517,0.2667,0.2092,0.4642,0.3631,0.4136,0.3918,0.2431,0.3174,0.2351,0.2698,0.2524,0.3859,0.41,0.398,-0.283728,0.074025,1.920348,68.07726,366.69552,598.61907,1.0675489089776484,71.87,30.82,0.94105128,-4.2215,9.3754,0.9504,2.2051,0.0113,0.0061,0.0196,0.0278,0.1181,0.1183,0.0699,0.0835,0.00449,0.03363,0.02058,0.05809,0.08768,0.35018,0.0619,0.20722,0.0353,0.0189,0.0271,0.0609,0.0864,0.0737,0.3673,0.3681,0.3677,0.2173,0.2599,0.2386,-0.279197,-0.009695,0.204194,192.21118,878.52215,1644.23306,1.3040462877303949,143.57,102.45,0.51943863,-3.6004,8.7478,0.7409,2.9661,-0.253552,-0.025882,0.609726,539.60266,1751.79712,4390.59312,1.3509861243394248,235.24,255.32,0.43529895,-3.2479,6.7136,0.7856,3.7559,11.88,73.0
23,0.0678,0.1192,0.2075,0.1623,0.1751,0.1087,0.1051,0.1206,0.1725,0.1833,0.03366,0.20496,0.04583,0.62704,0.03069,0.52921,0.03405,0.31758,0.05176,0.52129,0.1517,0.2667,0.2092,0.4642,0.3631,0.4136,0.3918,0.2431,0.3174,0.2351,0.2698,0.2524,0.3859,0.41,0.398,-0.283728,0.074025,1.920348,68.07726,366.69552,598.61907,1.0675489089776484,71.87,30.82,0.94105128,-4.2215,9.3754,0.9504,2.2051,0.0113,0.0061,0.0196,0.0278,0.1181,0.1183,0.0699,0.0835,0.00449,0.03363,0.02058,0.05809,0.08768,0.35018,0.0619,0.20722,0.0353,0.0189,0.0271,0.0609,0.0864,0.0737,0.3673,0.3681,0.3677,0.2173,0.2599,0.2386,-0.279197,-0.009695,0.204194,192.21118,878.52215,1644.23306,1.3040462877303949,143.57,102.45,0.51943863,-3.6004,8.7478,0.7409,2.9661,-0.24913,-0.024384,1.116942,599.65462,1889.67912,4812.0704,1.3709321405530617,253.97,275.2,0.45999442,-3.0857,6.5554,0.7262,3.9521,11.88,87.0
