,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85
28,0.089,0.0698,0.0727,0.0411,0.0592,0.0372,0.0443,0.0418,0.1121,0.1229,0.06725,0.18461,0.03956,0.15083,-0.308672,-0.021314,2.491124,154.55712,570.49132,1046.17281,1.14471,110.55,49.21,0.84141944,-3.7045,8.1058,0.8465,3.1413,0.0088,0.0051,0.0173,0.0254,0.1034,0.1122,0.0564,0.0748,0.00432,0.0258,0.02145,0.05054,0.09486,0.30267,0.06327,0.16508,0.0289,0.0167,0.0228,0.0566,0.0832,0.0699,0.3391,0.3677,0.3534,0.1849,0.2452,0.2151,-0.276587,-0.017377,0.778436,271.10724,967.53359,1839.75213,1.33253,157.27,113.67,0.5155451,-3.542,8.694,0.7215,3.0013,-0.253552,-0.025882,0.609726,539.60266,1751.79712,4390.59312,1.35099,235.24,255.32,0.43529895,-3.2479,6.7136,0.7856,3.7559,0,95
29,0.089,0.0698,0.0727,0.0411,0.0592,0.0372,0.0443,0.0418,0.1121,0.1229,0.06725,0.18461,0.03956,0.15083,-0.308672,-0.021314,2.491124,154.55712,570.49132,1046.17281,1.14471,110.55,49.21,0.84141944,-3.7045,8.1058,0.8465,3.1413,0.0093,0.0062,0.0187,0.0277,0.1138,0.1181,0.0645,0.0844,0.00446,0.02818,0.01983,0.05695,0.08442,0.34606,0.06035,0.19627,0.0291,0.0196,0.0243,0.0588,0.0871,0.0729,0.3572,0.3708,0.364,0.2026,0.2651,0.2339,-0.276773,-0.007361,0.315236,206.23776,951.24788,1796.80535,1.33089,142.61,123.76,0.50143847,-3.1525,8.3157,0.5975,3.5387,-0.253552,-0.025882,0.609726,539.60266,1751.79712,4390.59312,1.35099,235.24,255.32,0.43529895,-3.2479,6.7136,0.7856,3.7559,0,90
30,0.089,0.0698,0.0727,0.0411,0.0592,0.0372,0.0443,0.0418,0.1121,0.1229,0.06725,0.18461,0.03956,0.15083,-0.308672,-0.021314,2.491124,154.55712,570.49132,1046.17281,1.14471,110.55,49.21,0.84141944,-3.7045,8.1058,0.8465,3.1413,0.0047,0.0039,0.0144,0.0204,0.0881,0.0889,0.0323,0.0448,0.00323,0.01555,0.01671,0.04785,0.07291,0.29334,0.0367,0.10765,0.0165,0.0139,0.0152,0.0507,0.0719,0.0613,0.3108,0.3136,0.3122,0.114,0.1579,0.136,-0.263497,-0.022689,0.225136,242.26986,1046.8173,2043.82792,1.34408,177.41,115.73,0.5255293,-3.6969,8.2631,0.827,2.9605,-0.253552,-0.025882,0.609726,539.60266,1751.79712,4390.59312,1.35099,235.24,255.32,0.43529895,-3.2479,6.7136,0.7856,3.7559,0,92
31,0.089,0.0698,0.0727,0.0411,0.0592,0.0372,0.0443,0.0418,0.1121,0.1229,0.06725,0.18461,0.03956,0.15083,-0.308672,-0.021314,2.491124,154.55712,570.49132,1046.17281,1.14471,110.55,49.21,0.84141944,-3.7045,8.1058,0.8465,3.1413,0.0071,0.0059,0.0165,0.0266,0.1019,0.1113,0.0453,0.0778,0.0039,0.02409,0.01748,0.05612,0.07308,0.34553,0.05113,0.15369,0.0232,0.0194,0.0213,0.0539,0.0867,0.0703,0.332,0.3627,0.3473,0.1477,0.2537,0.2007,-0.265452,-0.008008,0.881576,222.23716,977.00463,1857.07009,1.33719,157.4,116.19,0.54874181,-3.9848,8.4819,0.936,2.5993,-0.253552,-0.025882,0.609726,539.60266,1751.79712,4390.59312,1.35099,235.24,255.32,0.43529895,-3.2479,6.7136,0.7856,3.7559,0,78
32,0.089,0.0698,0.0727,0.0411,0.0592,0.0372,0.0443,0.0418,0.1121,0.1229,0.06725,0.18461,0.03956,0.15083,-0.308672,-0.021314,2.491124,154.55712,570.49132,1046.17281,1.14471,110.55,49.21,0.84141944,-3.7045,8.1058,0.8465,3.1413,0.0071,0.0059,0.0165,0.0266,0.1019,0.1113,0.0453,0.0778,0.0039,0.02409,0.01748,0.05612,0.07308,0.34553,0.05113,0.15369,0.0232,0.0194,0.0213,0.0539,0.0867,0.0703,0.332,0.3627,0.3473,0.1477,0.2537,0.2007,-0.265452,-0.008008,0.881576,222.23716,977.00463,1857.07009,1.33719,157.4,116.19,0.54874181,-3.9848,8.4819,0.936,2.5993,-0.24913,-0.024384,1.116942,599.65462,1889.67912,4812.0704,1.37093,253.97,275.2,0.45999442,-3.0857,6.5554,0.7262,3.9521,0,81
33,0.089,0.0698,0.0727,0.0411,0.0592,0.0372,0.0443,0.0418,0.1121,0.1229,0.06725,0.18461,0.03956,0.15083,-0.308672,-0.021314,2.491124,154.55712,570.49132,1046.17281,1.14471,110.55,49.21,0.84141944,-3.7045,8.1058,0.8465,3.1413,0.0259,0.0214,0.0223,0.0437,0.1245,0.1487,0.113,0.1599,0.00983,0.05805,0.0201,0.04981,0.06842,0.27862,0.07359,0.25291,0.0635,0.0523,0.0579,0.0545,0.1069,0.0807,0.3048,0.3638,0.3343,0.2766,0.3913,0.334,-0.309513,0.049342,0.326457,214.30128,1114.98311,2076.63365,1.41648,78.49,233.73,0.35204373,-3.1898,11.1192,0.4575,2.2655,-0.253552,-0.025882,0.609726,539.60266,1751.79712,4390.59312,1.35099,235.24,255.32,0.43529895,-3.2479,6.7136,0.7856,3.7559,0,96
34,0.089,0.0698,0.0727,0.0411,0.0592,0.0372,0.0443,0.0418,0.1121,0.1229,0.06725,0.18461,0.03956,0.15083,-0.308672,-0.021314,2.491124,154.55712,570.49132,1046.17281,1.14471,110.55,49.21,0.84141944,-3.7045,8.1058,0.8465,3.1413,0.0259,0.0214,0.0223,0.0437,0.1245,0.1487,0.113,0.1599,0.00983,0.05805,0.0201,0.04981,0.06842,0.27862,0.07359,0.25291,0.0635,0.0523,0.0579,0.0545,0.1069,0.0807,0.3048,0.3638,0.3343,0.2766,0.3913,0.334,-0.309513,0.049342,0.326457,214.30128,1114.98311,2076.63365,1.41648,78.49,233.73,0.35204373,-3.1898,11.1192,0.4575,2.2655,-0.24913,-0.024384,1.116942,599.65462,1889.67912,4812.0704,1.37093,253.97,275.2,0.45999442,-3.0857,6.5554,0.7262,3.9521,0,94
35,0.0341,0.0402,0.0439,0.0331,0.0536,0.0357,0.0454,0.0662,0.0806,0.1174,0.02933,0.10472,0.02415,0.13489,-0.275031,-0.011142,1.270671,166.20364,657.674,1244.4934,1.17543,108.1,76.07,0.71181256,-4.2526,7.9108,1.143,2.703,0.0113,0.0061,0.0196,0.0278,0.1181,0.1183,0.0699,0.0835,0.00449,0.03363,0.02058,0.05809,0.08768,0.35018,0.0619,0.20722,0.0353,0.0189,0.0271,0.0609,0.0864,0.0737,0.3673,0.3681,0.3677,0.2173,0.2599,0.2386,-0.279197,-0.009695,0.204194,192.21118,878.52215,1644.23306,1.30405,143.57,102.45,0.51943863,-3.6004,8.7478,0.7409,2.9661,-0.253552,-0.025882,0.609726,539.60266,1751.79712,4390.59312,1.35099,235.24,255.32,0.43529895,-3.2479,6.7136,0.7856,3.7559,0,92
36,0.0418,0.0504,0.0487,0.0287,0.073,0.033,0.0683,0.0816,0.0989,0.1366,0.02604,0.13652,0.01486,0.15905,-0.269707,0.016304,1.270087,135.1267,552.77955,1011.34191,1.13449,111.9,42.89,0.82899265,-3.2709,9.069,0.5898,3.1737,0.0113,0.0061,0.0196,0.0278,0.1181,0.1183,0.0699,0.0835,0.00449,0.03363,0.02058,0.05809,0.08768,0.35018,0.0619,0.20722,0.0353,0.0189,0.0271,0.0609,0.0864,0.0737,0.3673,0.3681,0.3677,0.2173,0.2599,0.2386,-0.279197,-0.009695,0.204194,192.21118,878.52215,1644.23306,1.30405,143.57,102.45,0.51943863,-3.6004,8.7478,0.7409,2.9661,-0.253552,-0.025882,0.609726,539.60266,1751.79712,4390.59312,1.35099,235.24,255.32,0.43529895,-3.2479,6.7136,0.7856,3.7559,0,96
37,0.0418,0.0504,0.0487,0.0287,0.073,0.033,0.0683,0.0816,0.0989,0.1366,0.02604,0.13652,0.01486,0.15905,-0.269707,0.016304,1.270087,135.1267,552.77955,1011.34191,1.13449,111.9,42.89,0.82899265,-3.2709,9.069,0.5898,3.1737,0.0113,0.0061,0.0196,0.0278,0.1181,0.1183,0.0699,0.0835,0.00449,0.03363,0.02058,0.05809,0.08768,0.35018,0.0619,0.20722,0.0353,0.0189,0.0271,0.0609,0.0864,0.0737,0.3673,0.3681,0.3677,0.2173,0.2599,0.2386,-0.279197,-0.009695,0.204194,192.21118,878.52215,1644.23306,1.30405,143.57,102.45,0.51943863,-3.6004,8.7478,0.7409,2.9661,-0.253552,-0.025882,0.609726,539.60266,1751.79712,4390.59312,1.35099,235.24,255.32,0.43529895,-3.2479,6.7136,0.7856,3.7559,0,96
38,0.0331,0.0358,0.0403,0.0347,0.0533,0.0343,0.0479,0.0573,0.0759,0.1073,0.03338,0.07988,0.03235,0.0974,-0.300773,-0.020886,3.131131,335.35834,1261.42746,2674.14183,1.35391,173.24,179.99,0.64208591,-3.8296,8.0864,0.9068,3.1464,0.0113,0.0061,0.0196,0.0278,0.1181,0.1183,0.0699,0.0835,0.00449,0.03363,0.02058,0.05809,0.08768,0.35018,0.0619,0.20722,0.0353,0.0189,0.0271,0.0609,0.0864,0.0737,0.3673,0.3681,0.3677,0.2173,0.2599,0.2386,-0.279197,-0.009695,0.204194,192.21118,878.52215,1644.23306,1.30405,143.57,102.45,0.51943863,-3.6004,8.7478,0.7409,2.9661,-0.253552,-0.025882,0.609726,539.60266,1751.79712,4390.59312,1.35099,235.24,255.32,0.43529895,-3.2479,6.7136,0.7856,3.7559,0,93
39,0.0331,0.0358,0.0403,0.0347,0.0533,0.0343,0.0479,0.0573,0.0759,0.1073,0.03338,0.07988,0.03235,0.0974,-0.300773,-0.020886,3.131131,335.35834,1261.42746,2674.14183,1.35391,173.24,179.99,0.64208591,-3.8296,8.0864,0.9068,3.1464,0.0113,0.0061,0.0196,0.0278,0.1181,0.1183,0.0699,0.0835,0.00449,0.03363,0.02058,0.05809,0.08768,0.35018,0.0619,0.20722,0.0353,0.0189,0.0271,0.0609,0.0864,0.0737,0.3673,0.3681,0.3677,0.2173,0.2599,0.2386,-0.279197,-0.009695,0.204194,192.21118,878.52215,1644.23306,1.30405,143.57,102.45,0.51943863,-3.6004,8.7478,0.7409,2.9661,-0.24913,-0.024384,1.116942,599.65462,1889.67912,4812.0704,1.37093,253.97,275.2,0.45999442,-3.0857,6.5554,0.7262,3.9521,0,96
40,0.085,0.0673,0.0752,0.0399,0.0567,0.0357,0.0423,0.0398,0.1099,0.1185,0.06399,0.18742,0.03795,0.16576,-0.303859,-0.021161,3.152215,169.57176,623.8063,1151.44663,1.17418,131.64,43.04,0.97200501,-3.2085,8.7544,0.588,3.402,0.0113,0.0061,0.0196,0.0278,0.1181,0.1183,0.0699,0.0835,0.00449,0.03363,0.02058,0.05809,0.08768,0.35018,0.0619,0.20722,0.0353,0.0189,0.0271,0.0609,0.0864,0.0737,0.3673,0.3681,0.3677,0.2173,0.2599,0.2386,-0.279197,-0.009695,0.204194,192.21118,878.52215,1644.23306,1.30405,143.57,102.45,0.51943863,-3.6004,8.7478,0.7409,2.9661,-0.253552,-0.025882,0.609726,539.60266,1751.79712,4390.59312,1.35099,235.24,255.32,0.43529895,-3.2479,6.7136,0.7856,3.7559,0,97
41,0.085,0.0673,0.0752,0.0399,0.0567,0.0357,0.0423,0.0398,0.1099,0.1185,0.06399,0.18742,0.03795,0.16576,-0.303859,-0.021161,3.152215,169.57176,623.8063,1151.44663,1.17418,131.64,43.04,0.97200501,-3.2085,8.7544,0.588,3.402,0.0113,0.0061,0.0196,0.0278,0.1181,0.1183,0.0699,0.0835,0.00449,0.03363,0.02058,0.05809,0.08768,0.35018,0.0619,0.20722,0.0353,0.0189,0.0271,0.0609,0.0864,0.0737,0.3673,0.3681,0.3677,0.2173,0.2599,0.2386,-0.279197,-0.009695,0.204194,192.21118,878.52215,1644.23306,1.30405,143.57,102.45,0.51943863,-3.6004,8.7478,0.7409,2.9661,-0.24913,-0.024384,1.116942,599.65462,1889.67912,4812.0704,1.37093,253.97,275.2,0.45999442,-3.0857,6.5554,0.7262,3.9521,0,98
42,0.0742,0.0324,0.023,0.0235,0.0185,0.0204,0.1069,0.0772,0.0811,0.0593,0.02353,0.25251,0.01704,0.07821,-0.266254,-0.015081,0.4129,189.21054,835.45787,1584.82817,1.27092,123.33,110.62,0.50045569,-3.4624,8.7156,0.6878,3.2066,0.0141,0.0049,0.0182,0.0274,0.1085,0.1182,0.0674,0.0828,0.00351,0.04218,0.0198,0.05469,0.08525,0.32552,0.05976,0.20215,0.044,0.0152,0.0296,0.057,0.0859,0.0715,0.3395,0.3698,0.3546,0.2108,0.2592,0.235,-0.278935,-0.008898,0.248755,234.29092,1071.96455,2095.01922,1.35385,130.52,169.66,0.43670565,-3.2835,9.6527,0.5585,2.7112,-0.24913,-0.024384,1.116942,599.65462,1889.67912,4812.0704,1.37093,253.97,275.2,0.45999442,-3.0857,6.5554,0.7262,3.9521,0,99
43,0.0742,0.0324,0.023,0.0235,0.0185,0.0204,0.1069,0.0772,0.0811,0.0593,0.02353,0.25251,0.01704,0.07821,-0.266254,-0.015081,0.4129,189.21054,835.45787,1584.82817,1.27092,123.33,110.62,0.50045569,-3.4624,8.7156,0.6878,3.2066,0.0064,0.0053,0.0165,0.0277,0.1038,0.117,0.0471,0.0871,0.00317,0.02248,0.01654,0.05831,0.06989,0.3674,0.05205,0.16679,0.0208,0.0174,0.0191,0.0539,0.0906,0.0723,0.3397,0.3827,0.3612,0.1542,0.285,0.2196,-0.258471,-3.00E-05,0.750821,264.3169,1176.12207,2312.41112,1.39078,155.37,173.98,0.47535865,-3.1839,8.3389,0.6078,3.5124,-0.24913,-0.024384,1.116942,599.65462,1889.67912,4812.0704,1.37093,253.97,275.2,0.45999442,-3.0857,6.5554,0.7262,3.9521,0,99
44,0.0742,0.0324,0.023,0.0235,0.0185,0.0204,0.1069,0.0772,0.0811,0.0593,0.02353,0.25251,0.01704,0.07821,-0.266254,-0.015081,0.4129,189.21054,835.45787,1584.82817,1.27092,123.33,110.62,0.50045569,-3.4624,8.7156,0.6878,3.2066,0.011,0.0039,0.0163,0.0249,0.097,0.1122,0.0554,0.0739,0.00319,0.03252,0.02059,0.04834,0.09282,0.28713,0.06115,0.16388,0.0362,0.0127,0.0244,0.0538,0.082,0.0679,0.3194,0.3696,0.3445,0.1823,0.2435,0.2129,-0.276214,-0.016679,0.96287,313.18698,1160.99668,2290.36445,1.38169,148.23,176.88,0.44087648,-3.1835,10.8215,0.4683,2.3125,-0.24913,-0.024384,1.116942,599.65462,1889.67912,4812.0704,1.37093,253.97,275.2,0.45999442,-3.0857,6.5554,0.7262,3.9521,0,99
45,0.0742,0.0324,0.023,0.0235,0.0185,0.0204,0.1069,0.0772,0.0811,0.0593,0.02353,0.25251,0.01704,0.07821,-0.266254,-0.015081,0.4129,189.21054,835.45787,1584.82817,1.27092,123.33,110.62,0.50045569,-3.4624,8.7156,0.6878,3.2066,0.016,0.0034,0.0179,0.0243,0.1037,0.1116,0.0702,0.0692,0.00316,0.04157,0.02274,0.04643,0.10444,0.26954,0.06481,0.18257,0.0513,0.0108,0.0311,0.0573,0.0779,0.0676,0.3327,0.358,0.3453,0.2253,0.2221,0.2237,-0.289323,-0.023891,1.4754,302.28888,1185.21931,2327.49979,1.39547,158.75,173.14,0.46511715,-3.747,8.3014,0.8457,2.926,-0.24913,-0.024384,1.116942,599.65462,1889.67912,4812.0704,1.37093,253.97,275.2,0.45999442,-3.0857,6.5554,0.7262,3.9521,0,99
46,0.0742,0.0324,0.023,0.0235,0.0185,0.0204,0.1069,0.0772,0.0811,0.0593,0.02353,0.25251,0.01704,0.07821,-0.266254,-0.015081,0.4129,189.21054,835.45787,1584.82817,1.27092,123.33,110.62,0.50045569,-3.4624,8.7156,0.6878,3.2066,0.0082,0.005,0.0146,0.0275,0.0814,0.1192,0.0415,0.0839,0.00336,0.02653,0.01842,0.04752,0.07992,0.26508,0.05624,0.1352,0.0262,0.0161,0.0211,0.0468,0.0881,0.0675,0.2613,0.3823,0.3218,0.1333,0.269,0.2012,-0.271542,-0.006594,0.751409,264.3169,1176.01001,2313.02897,1.3904,156.29,173.03,0.47256802,-3.3727,8.482,0.6706,3.2548,-0.24913,-0.024384,1.116942,599.65462,1889.67912,4812.0704,1.37093,253.97,275.2,0.45999442,-3.0857,6.5554,0.7262,3.9521,0,98
47,0.0742,0.0324,0.023,0.0235,0.0185,0.0204,0.1069,0.0772,0.0811,0.0593,0.02353,0.25251,0.01704,0.07821,-0.266254,-0.015081,0.4129,189.21054,835.45787,1584.82817,1.27092,123.33,110.62,0.50045569,-3.4624,8.7156,0.6878,3.2066,0.0077,0.0044,0.0161,0.026,0.1009,0.1119,0.047,0.0772,0.00284,0.02664,0.01687,0.05556,0.07279,0.3473,0.05022,0.16184,0.0255,0.0144,0.0199,0.0532,0.0854,0.0693,0.3322,0.3685,0.3504,0.1548,0.2542,0.2045,-0.264279,-0.008796,0.73401,264.3169,1169.70378,2306.76206,1.38545,151.01,176.55,0.47161223,-3.5198,8.666,0.7148,3.0418,-0.24913,-0.024384,1.116942,599.65462,1889.67912,4812.0704,1.37093,253.97,275.2,0.45999442,-3.0857,6.5554,0.7262,3.9521,0,96
48,0.0742,0.0324,0.023,0.0235,0.0185,0.0204,0.1069,0.0772,0.0811,0.0593,0.02353,0.25251,0.01704,0.07821,-0.266254,-0.015081,0.4129,189.21054,835.45787,1584.82817,1.27092,123.33,110.62,0.50045569,-3.4624,8.7156,0.6878,3.2066,0.0116,0.0067,0.019,0.0318,0.1142,0.1331,0.0566,0.1026,0.00408,0.03963,0.01942,0.06521,0.08116,0.3915,0.06258,0.19393,0.0361,0.0209,0.0285,0.0593,0.0994,0.0794,0.3563,0.4153,0.3858,0.1765,0.3202,0.2484,-0.263157,0.000716,0.282443,224.25304,1007.5102,1924.19627,1.34668,121.38,160.75,0.44533589,-3.5568,7.7138,0.82,3.3298,-0.24913,-0.024384,1.116942,599.65462,1889.67912,4812.0704,1.37093,253.97,275.2,0.45999442,-3.0857,6.5554,0.7262,3.9521,0,99
49,0.0742,0.0324,0.023,0.0235,0.0185,0.0204,0.1069,0.0772,0.0811,0.0593,0.02353,0.25251,0.01704,0.07821,-0.266254,-0.015081,0.4129,189.21054,835.45787,1584.82817,1.27092,123.33,110.62,0.50045569,-3.4624,8.7156,0.6878,3.2066,0.0176,0.0092,0.0205,0.0356,0.1279,0.1386,0.0746,0.0967,0.00549,0.05409,0.02131,0.06301,0.08292,0.39375,0.05785,0.2297,0.0514,0.0268,0.0391,0.0598,0.1042,0.082,0.3739,0.4054,0.3897,0.2181,0.2828,0.2505,-0.275214,0.009406,0.351552,198.25882,985.55784,1855.43007,1.34969,95.58,180.4,0.40103195,-3.3116,8.3491,0.6568,3.392,-0.24913,-0.024384,1.116942,599.65462,1889.67912,4812.0704,1.37093,253.97,275.2,0.45999442,-3.0857,6.5554,0.7262,3.9521,0,99
50,0.0742,0.0324,0.023,0.0235,0.0185,0.0204,0.1069,0.0772,0.0811,0.0593,0.02353,0.25251,0.01704,0.07821,-0.266254,-0.015081,0.4129,189.21054,835.45787,1584.82817,1.27092,123.33,110.62,0.50045569,-3.4624,8.7156,0.6878,3.2066,0.0344,0.0188,0.0213,0.0434,0.1223,0.1445,0.1229,0.156,0.00862,0.07785,0.01984,0.04831,0.06609,0.27697,0.07138,0.27848,0.0841,0.0461,0.0651,0.0522,0.1061,0.0792,0.2992,0.3535,0.3263,0.3008,0.3818,0.3413,-0.309709,0.050062,0.296883,200.2747,1007.61386,1905.81258,1.35547,67.31,214.85,0.35028733,-3.3206,8.7726,0.6284,3.3828,-0.24913,-0.024384,1.116942,599.65462,1889.67912,4812.0704,1.37093,253.97,275.2,0.45999442,-3.0857,6.5554,0.7262,3.9521,0,99
51,0.0791,0.0323,0.028,0.0184,0.0249,0.0241,0.0767,0.0727,0.0433,0.0585,0.02176,0.30131,0.01243,0.10668,-0.252188,-0.015954,0.407715,219.23652,939.72391,1802.39331,1.31205,153.64,109.51,0.55356527,-3.8296,8.0864,0.9068,3.1464,0.0141,0.0049,0.0182,0.0274,0.1085,0.1182,0.0674,0.0828,0.00351,0.04218,0.0198,0.05469,0.08525,0.32552,0.05976,0.20215,0.044,0.0152,0.0296,0.057,0.0859,0.0715,0.3395,0.3698,0.3546,0.2108,0.2592,0.235,-0.278935,-0.008898,0.248755,234.29092,1071.96455,2095.01922,1.35385,130.52,169.66,0.43670565,-3.2835,9.6527,0.5585,2.7112,-0.24913,-0.024384,1.116942,599.65462,1889.67912,4812.0704,1.37093,253.97,275.2,0.45999442,-3.0857,6.5554,0.7262,3.9521,0,99
52,0.0891,0.034,0.016,0.021,0.0213,0.0255,0.1096,0.0726,0.0625,0.0601,0.02707,0.29066,0.01671,0.05233,-0.270462,-0.019602,1.120201,207.201,850.94939,1610.85824,1.28051,141.22,97.07,0.53425649,-3.4897,8.8855,0.6853,3.0808,0.0141,0.0049,0.0182,0.0274,0.1085,0.1182,0.0674,0.0828,0.00351,0.04218,0.0198,0.05469,0.08525,0.32552,0.05976,0.20215,0.044,0.0152,0.0296,0.057,0.0859,0.0715,0.3395,0.3698,0.3546,0.2108,0.2592,0.235,-0.278935,-0.008898,0.248755,234.29092,1071.96455,2095.01922,1.35385,130.52,169.66,0.43670565,-3.2835,9.6527,0.5585,2.7112,-0.24913,-0.024384,1.116942,599.65462,1889.67912,4812.0704,1.37093,253.97,275.2,0.45999442,-3.0857,6.5554,0.7262,3.9521,0,99
53,0.0856,0.0314,0.0154,0.0187,0.0203,0.0242,0.1014,0.0721,0.057,0.0604,0.02662,0.26904,0.01581,0.04826,-0.271475,-0.020765,1.315712,223.6556,899.4472,1719.14303,1.29604,152.87,99.01,0.5276854,-2.8258,8.0574,0.4955,3.9221,0.0141,0.0049,0.0182,0.0274,0.1085,0.1182,0.0674,0.0828,0.00351,0.04218,0.0198,0.05469,0.08525,0.32552,0.05976,0.20215,0.044,0.0152,0.0296,0.057,0.0859,0.0715,0.3395,0.3698,0.3546,0.2108,0.2592,0.235,-0.278935,-0.008898,0.248755,234.29092,1071.96455,2095.01922,1.35385,130.52,169.66,0.43670565,-3.2835,9.6527,0.5585,2.7112,-0.24913,-0.024384,1.116942,599.65462,1889.67912,4812.0704,1.37093,253.97,275.2,0.45999442,-3.0857,6.5554,0.7262,3.9521,0,99
54,0.0673,0.0222,0.0193,0.0219,0.0223,0.0201,0.1083,0.0602,0.0856,0.0522,0.02533,0.18198,0.025,0.05213,-0.281999,-0.042788,2.805831,234.2081,923.8283,1769.33109,1.30587,154.16,104.54,0.63064127,-3.7014,7.8899,0.8682,3.3098,0.0141,0.0049,0.0182,0.0274,0.1085,0.1182,0.0674,0.0828,0.00351,0.04218,0.0198,0.05469,0.08525,0.32552,0.05976,0.20215,0.044,0.0152,0.0296,0.057,0.0859,0.0715,0.3395,0.3698,0.3546,0.2108,0.2592,0.235,-0.278935,-0.008898,0.248755,234.29092,1071.96455,2095.01922,1.35385,130.52,169.66,0.43670565,-3.2835,9.6527,0.5585,2.7112,-0.24913,-0.024384,1.116942,599.65462,1889.67912,4812.0704,1.37093,253.97,275.2,0.45999442,-3.0857,6.5554,0.7262,3.9521,0,99
55,0.0776,0.03,0.0165,0.024,0.0226,0.0225,0.102,0.0836,0.0709,0.0457,0.02724,0.24424,0.02178,0.05191,-0.268637,-0.028934,0.632014,145.15798,645.69189,1211.32802,1.17499,106.17,74.65,0.5599818,-3.6061,7.5028,0.8666,3.3903,0.0141,0.0049,0.0182,0.0274,0.1085,0.1182,0.0674,0.0828,0.00351,0.04218,0.0198,0.05469,0.08525,0.32552,0.05976,0.20215,0.044,0.0152,0.0296,0.057,0.0859,0.0715,0.3395,0.3698,0.3546,0.2108,0.2592,0.235,-0.278935,-0.008898,0.248755,234.29092,1071.96455,2095.01922,1.35385,130.52,169.66,0.43670565,-3.2835,9.6527,0.5585,2.7112,-0.24913,-0.024384,1.116942,599.65462,1889.67912,4812.0704,1.37093,253.97,275.2,0.45999442,-3.0857,6.5554,0.7262,3.9521,0,99
56,0.0677,0.0483,0.0212,0.0201,0.0229,0.0127,0.1,0.0531,0.0829,0.1293,0.02838,0.23036,0.0118,0.07224,-0.265823,0.00383,2.153797,175.18396,742.79661,1423.08677,1.21404,127.64,80.37,0.71001311,-3.0364,7.1198,0.6475,3.9923,0.0141,0.0049,0.0182,0.0274,0.1085,0.1182,0.0674,0.0828,0.00351,0.04218,0.0198,0.05469,0.08525,0.32552,0.05976,0.20215,0.044,0.0152,0.0296,0.057,0.0859,0.0715,0.3395,0.3698,0.3546,0.2108,0.2592,0.235,-0.278935,-0.008898,0.248755,234.29092,1071.96455,2095.01922,1.35385,130.52,169.66,0.43670565,-3.2835,9.6527,0.5585,2.7112,-0.24913,-0.024384,1.116942,599.65462,1889.67912,4812.0704,1.37093,253.97,275.2,0.45999442,-3.0857,6.5554,0.7262,3.9521,0,97
57,0.0706,0.0515,0.0199,0.0207,0.0213,0.0093,0.0925,0.0473,0.0785,0.13,0.03542,0.2264,0.01423,0.06379,-0.267584,-0.003083,2.781925,145.15798,635.45228,1208.01746,1.15847,120.65,57.3,0.84137663,-2.9984,7.5486,0.5955,3.9718,0.0141,0.0049,0.0182,0.0274,0.1085,0.1182,0.0674,0.0828,0.00351,0.04218,0.0198,0.05469,0.08525,0.32552,0.05976,0.20215,0.044,0.0152,0.0296,0.057,0.0859,0.0715,0.3395,0.3698,0.3546,0.2108,0.2592,0.235,-0.278935,-0.008898,0.248755,234.29092,1071.96455,2095.01922,1.35385,130.52,169.66,0.43670565,-3.2835,9.6527,0.5585,2.7112,-0.24913,-0.024384,1.116942,599.65462,1889.67912,4812.0704,1.37093,253.97,275.2,0.45999442,-3.0857,6.5554,0.7262,3.9521,0,96
58,0.0432,0.0386,0.0165,0.024,0.0226,0.0225,0.102,0.0836,0.0709,0.0457,0.03504,0.13586,0.02178,0.05191,-0.251086,0.017794,0.627808,161.20044,746.27065,1422.41627,1.2201,108.06,100.92,0.55623746,-3.0891,9.5432,0.4999,3.2505,0.0141,0.0049,0.0182,0.0274,0.1085,0.1182,0.0674,0.0828,0.00351,0.04218,0.0198,0.05469,0.08525,0.32552,0.05976,0.20215,0.044,0.0152,0.0296,0.057,0.0859,0.0715,0.3395,0.3698,0.3546,0.2108,0.2592,0.235,-0.278935,-0.008898,0.248755,234.29092,1071.96455,2095.01922,1.35385,130.52,169.66,0.43670565,-3.2835,9.6527,0.5585,2.7112,-0.24913,-0.024384,1.116942,599.65462,1889.67912,4812.0704,1.37093,253.97,275.2,0.45999442,-3.0857,6.5554,0.7262,3.9521,0,96
